phase,scope,category,dso,symbol,metadata_join,pgcm_function_ids,samples,period
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::gc::barrier::leaf::decode_raw_pointer_candidate,no_pgcm_function_at_start,,3,15722874
startup,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::async_hooks::is_async_resource_handle,no_pgcm_function_at_start,,3,15690658
between_phases,main_thread,runtime_export_prefix_only,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,js_put_value_set_dyn_ic_miss,no_pgcm_function_at_start,,3,15676107
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::object::field_set_by_name::tail::set_field_by_name_object_tail,no_pgcm_function_at_start,,3,15671317
between_phases,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::typedarray::lookup_typed_array_kind,no_pgcm_function_at_start,,3,15660550
between_phases,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::box::scan_box_roots_mut,no_pgcm_function_at_start,,3,15653701
between_phases,main_thread,runtime_helper_source_bound,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,js_dynamic_shl,no_pgcm_function_at_start,,3,15634526
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,<perry_runtime::object::shapes::ShapeTableInner>::facts_remove,no_pgcm_function_at_start,,3,15628547
command,main_thread,runtime_helper_source_bound,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,js_jsvalue_to_string,no_pgcm_function_at_start,,3,15617214
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::object::class_registry::state::class_decl_prototype_object,no_pgcm_function_at_start,,3,15603402
between_phases,main_thread,runtime_helper_source_bound,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,js_jsvalue_to_string,no_pgcm_function_at_start,,3,15580868
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,"<hashbrown::map::HashMap<usize, alloc::vec::Vec<(u32, usize)>, perry_runtime::fast_hash::PtrHasher>>::insert",no_pgcm_function_at_start,,3,15580698
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::object::shapes::move_shape_family,no_pgcm_function_at_start,,3,15579009
command,main_thread,runtime_helper_source_bound,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,js_closure_alloc_init,no_pgcm_function_at_start,,3,15519512
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::gc::young_log::addr_is_minor_relevant,no_pgcm_function_at_start,,3,15491393
command,main_thread,runtime_helper_source_bound,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,js_to_primitive,no_pgcm_function_at_start,,3,15477560
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,<perry_runtime::gc::roots::runtime_handles::RuntimeHandleScope>::root_nanbox_f64_slice,no_pgcm_function_at_start,,3,15456771
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::gc::types::gc_type_after_payload_move,no_pgcm_function_at_start,,3,15359627
between_phases,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::gc::young_log::addr_is_minor_relevant,no_pgcm_function_at_start,,3,15344859
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::object::shapes::shape_object_kind_by_id,no_pgcm_function_at_start,,3,15295557
startup,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::object::object_ops::extract_obj_ptr,no_pgcm_function_at_start,,3,15289305
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::array::element_shape::clear_element_shape,no_pgcm_function_at_start,,3,15216898
startup,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::array::header_gc_slots::store_array_slot_resolved,no_pgcm_function_at_start,,3,15205750
startup,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::map::is_registered_map,no_pgcm_function_at_start,,3,15192519
startup,main_thread,runtime_helper_source_bound,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,js_array_length,no_pgcm_function_at_start,,3,15168866
startup,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,<std::hash::random::RandomState as core::hash::BuildHasher>::hash_one::<&[u8]>,no_pgcm_function_at_start,,3,15165243
between_phases,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,_mi_page_free_collect,no_pgcm_function_at_start,,4,15087678
startup,main_thread,runtime_helper_source_bound,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,js_closure_call2,no_pgcm_function_at_start,,3,15063427
startup,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,mi_malloc_aligned,no_pgcm_function_at_start,,3,14999447
startup,main_thread,runtime_helper_source_bound,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,js_closure_set_box_capture_ptr,no_pgcm_function_at_start,,3,14928449
between_phases,main_thread,runtime_helper_source_bound,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,js_array_get_f64,no_pgcm_function_at_start,,3,14856124
startup,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,<core::hash::sip::Hasher<core::hash::sip::Sip13Rounds> as core::hash::Hasher>::write,no_pgcm_function_at_start,,3,14840484
startup,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,<perry_runtime::object::shapes::shapes_store::IdList>::append_unchecked,no_pgcm_function_at_start,,3,14762360
startup,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::regex::grammar::js_regex_to_rust_with_flags,no_pgcm_function_at_start,,3,14672031
startup,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::typedarray::lookup_registered_typed_array_kind,no_pgcm_function_at_start,,3,14630291
startup,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,<perry_runtime::gc::roots::RuntimeRootVisitor>::visit_metadata_usize_slot,no_pgcm_function_at_start,,3,14557244
startup,foreign_pid,other_dso,/usr/bin/node,"v8::internal::RegExpBytecodePeepholeOptimization::OptimizeBytecode(v8::internal::Isolate*, v8::internal::Zone*, v8::internal::DirectHandle<v8::internal::String>, v8::internal::RegExpBytecodeWriter*)",not_application_dso,,3,14407423
startup,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,"core::ptr::drop_glue::<perry_runtime::gc::roots::GcRootRegistryGuard<core::option::Option<std::collections::hash::map::HashMap<alloc::string::String, alloc::vec::Vec<perry_runtime::ui_text_registry::ForEachBinding>>>>>",no_pgcm_function_at_start,,3,14359232
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,<core::str::lossy::Utf8Chunks as core::iter::traits::iterator::Iterator>::next,no_pgcm_function_at_start,,3,14294955
between_phases,foreign_pid,other_dso,/usr/lib/x86_64-linux-gnu/libc.so.6,pthread_mutex_lock@@GLIBC_2.2.5,not_application_dso,,6,14017285
startup,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,regex_automata::util::determinize::add_nfa_states,no_pgcm_function_at_start,,3,13949331
startup,main_thread,runtime_helper_source_bound,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,js_string_from_bytes_with_capacity,no_pgcm_function_at_start,,1,13907312
startup,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,<regex_automata::nfa::thompson::compiler::Compiler>::c,no_pgcm_function_at_start,,3,13859036
startup,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::object::descriptor_state::owner_index_add,no_pgcm_function_at_start,,3,13721506
between_phases,foreign_pid,other_dso,/usr/bin/node,"v8::internal::Assembler::bind_to(v8::internal::Label*, int)",not_application_dso,,1,13391606
startup,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,"<&mut perry_runtime::gc::copying::run_copied_minor_attempt::{closure#0} as core::ops::function::FnMut<(perry_runtime::gc::roots::MutableRootSlot,)>>::call_mut",no_pgcm_function_at_start,,3,13293183
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::native_handle::canonical::is_canonical_handle_addr,no_pgcm_function_at_start,,3,12826744
startup,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,<std::hash::random::RandomState as core::hash::BuildHasher>::hash_one::<&usize>,no_pgcm_function_at_start,,2,12805903
between_phases,foreign_pid,other_dso,/usr/bin/node,"void v8::internal::String::MakeThin<v8::internal::Isolate>(v8::internal::Isolate*, v8::internal::Tagged<v8::internal::String>)",not_application_dso,,1,12748194
between_phases,main_thread,runtime_helper_source_bound,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,js_put_value_set,no_pgcm_function_at_start,,3,12449334
between_phases,main_thread,runtime_helper_source_bound,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,js_closure_call0,no_pgcm_function_at_start,,3,12427675
startup,foreign_pid,other_dso,/usr/bin/node,"v8::internal::Heap::AllocateRawOrFail(int, v8::internal::AllocationType, v8::internal::AllocationOrigin, v8::internal::AllocationAlignment)",not_application_dso,,1,11936950
between_phases,foreign_pid,unknown_symbol,/tmp/perf-3692138.map,[unknown],not_application_dso,,2,11795365
between_phases,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,<perry_runtime::gc::verify::OldToYoungRememberedRebuildState>::step,no_pgcm_function_at_start,,2,10787727
between_phases,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::object::descriptor_state::prune_dead_descriptor_owner_entries::{closure#0},no_pgcm_function_at_start,,2,10765129
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,<perry_runtime::gc::oldgen::ArenaSweepObjectsState>::reclaim_dead_object,no_pgcm_function_at_start,,2,10755368
startup,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::object::alloc::remember_class_keys_array,no_pgcm_function_at_start,,2,10735641
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,<perry_runtime::gc::oldgen::IncrementalSweepState>::step,no_pgcm_function_at_start,,2,10712334
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,<perry_runtime::gc::barrier::RememberedSetRootMarkState>::step::{closure#0},no_pgcm_function_at_start,,2,10699482
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::object::field_set_by_name::fast_paths::try_existing_own_data_overwrite,no_pgcm_function_at_start,,2,10692046
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::gc::layout_slot_visit::visit_gc_rewrite_slot_descriptors::<perry_runtime::gc::layout_slot_visit::visit_gc_rewrite_slots<perry_runtime::gc::verify::restore_surviving_dirty_coverage::{closure#0}::{closure#0}>::{closure#0}>,no_pgcm_function_at_start,,2,10691652
startup,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,<std::hash::random::RandomState as core::hash::BuildHasher>::hash_one::<&char>,no_pgcm_function_at_start,,2,10673457
startup,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::string::intern::intern_dispatch_bytes,no_pgcm_function_at_start,,2,10669125
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::typed_feedback::guards::class_setter_in_chain,no_pgcm_function_at_start,,2,10662654
command,main_thread,compiled_function_prefix,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_fn_cli_2_1_112_js__Qh_,exact_start_and_symbol,63:10,2,10661910
startup,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::closure::registry::resolve_strategy_slow,no_pgcm_function_at_start,,2,10657562
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::object::class_registry::state::class_id_for_decl_prototype_object,no_pgcm_function_at_start,,2,10649403
between_phases,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,"<hashbrown::raw::RawTable<(usize, &fancy_regex::analyze::Info)>>::reserve_rehash::<hashbrown::map::make_hasher<usize, &fancy_regex::analyze::Info, std::hash::random::RandomState>::{closure#0}>",no_pgcm_function_at_start,,2,10639797
startup,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::gc::barrier_store::barrier_child_prologue,no_pgcm_function_at_start,,2,10638046
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::value::addr_class::try_read_tracked_gc_header,no_pgcm_function_at_start,,2,10632914
startup,main_thread,compiled_function_prefix,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_fn_cli_2_1_112_js__Ez4,exact_start_and_symbol,63:39,2,10629635
startup,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,_mi_malloc_generic,no_pgcm_function_at_start,,2,10625292
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,<perry_runtime::object::shapes::shapes_store::IdList>::append_unchecked,no_pgcm_function_at_start,,2,10624549
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,mi_malloc_aligned,no_pgcm_function_at_start,,2,10619486
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,_mi_theap_realloc_zero,no_pgcm_function_at_start,,2,10618204
command,main_thread,compiled_function_prefix,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_fn_cli_2_1_112_js__oN8,exact_start_and_symbol,66:10,2,10615732
command,main_thread,runtime_helper_source_bound,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,js_dyn_index_get,no_pgcm_function_at_start,,2,10614121
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,<perry_runtime::gc::copying::CopyingNurseryCollector>::rewrite_raw_addr,no_pgcm_function_at_start,,2,10612411
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::map::is_registered_map,no_pgcm_function_at_start,,2,10602085
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::string::intern::intern_dispatch_bytes,no_pgcm_function_at_start,,2,10597445
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::arena::page_meta::classify_heap_generation_uncached,no_pgcm_function_at_start,,2,10596422
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,mi_theap_umalloc,no_pgcm_function_at_start,,2,10596037
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,<perry_runtime::gc::layout::GcMutableSlotDescriptor>::visit_slots,no_pgcm_function_at_start,,2,10595267
between_phases,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::arena::page_meta::classify_heap_generation_uncached,no_pgcm_function_at_start,,2,10593382
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,<perry_runtime::gc::trace::ValidPointerSetBuilder>::step,no_pgcm_function_at_start,,2,10591201
command,main_thread,compiled_function_prefix,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_fn_cli_2_1_112_js__US_,exact_start_and_symbol,58:63,2,10590462
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::regex::lookup_repeat_matcher,no_pgcm_function_at_start,,2,10589849
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,<perry_runtime::gc::roots::stack_maps::lazy::RecordWalk>::next,no_pgcm_function_at_start,,2,10588555
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::object::shapes::publish_object_shape_from,no_pgcm_function_at_start,,2,10587634
between_phases,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,<perry_runtime::arena::page_meta::page_class::PageGenerationCacheSet>::insert,no_pgcm_function_at_start,,2,10587482
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::object::class_registry::class_meta::is_anon_shape_class_id,no_pgcm_function_at_start,,2,10583580
between_phases,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::arena::page_meta::old_object_page_overlaps,no_pgcm_function_at_start,,2,10583502
command,main_thread,runtime_helper_source_bound,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,js_number_is_safe_integer,no_pgcm_function_at_start,,2,10581473
startup,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,mi_page_queue_find_free_ex,no_pgcm_function_at_start,,2,10580335
command,main_thread,runtime_helper_source_bound,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,js_closure_call2,no_pgcm_function_at_start,,2,10576392
command,main_thread,compiled_function_prefix,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_fn_cli_2_1_112_js__m_A,exact_start_and_symbol,70:0,2,10573993
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::object::field_set_by_name::fast_paths::object_set_field_by_name_transition_fast_impl_value,no_pgcm_function_at_start,,2,10571917
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,_mi_theap_malloc_zero,no_pgcm_function_at_start,,2,10569936
between_phases,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::gc::root_words::mark_mutable_root_bits,no_pgcm_function_at_start,,2,10568103
command,main_thread,runtime_helper_source_bound,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,js_to_property_key,no_pgcm_function_at_start,,2,10567034
between_phases,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::weakref::is_weak_target_trace_slot,no_pgcm_function_at_start,,2,10565894
between_phases,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,<perry_runtime::gc::cycle::GcCycleState>::step,no_pgcm_function_at_start,,2,10564648
command,main_thread,compiled_function_prefix,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_closure_cli_2_1_112_js__37648,exact_start_and_symbol,94:6,2,10564364
between_phases,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::gc::oldgen::invalidate_dead_old_arena_header,no_pgcm_function_at_start,,2,10564168
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::object::alloc::object_alloc_class_inline_keys_impl,no_pgcm_function_at_start,,2,10563728
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::object::field_get_set::accessors::prototype_property_value_with_guard,no_pgcm_function_at_start,,2,10541673
command,main_thread,runtime_helper_source_bound,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,js_array_alloc,no_pgcm_function_at_start,,2,10540270
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::gc::dead_owner::prune_dead_owner_side_tables_copied_minor::{closure#0},no_pgcm_function_at_start,,2,10537765
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,<perry_runtime::gc::roots::RuntimeRootVisitor>::visit_metadata_usize_slot,no_pgcm_function_at_start,,2,10537041
startup,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::object::prototype_helpers::constructor_dynamic_prototype,no_pgcm_function_at_start,,2,10527133
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::object::field_get_set::ic_miss::pic_prime_get,no_pgcm_function_at_start,,2,10527009
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::arena::page_meta::flush_deferred_old_page_registrations_batch,no_pgcm_function_at_start,,2,10523190
between_phases,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::array::element_shape::forget_element_shape,no_pgcm_function_at_start,,2,10513222
command,main_thread,runtime_helper_source_bound,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,js_object_set_field_by_name,no_pgcm_function_at_start,,2,10505010
between_phases,foreign_pid,other_dso,/usr/bin/node,Builtins_InterpreterEntryTrampoline,not_application_dso,,2,10504050
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::typed_feedback::guards::descriptor_blocks_class_field_set,no_pgcm_function_at_start,,2,10503267
startup,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,<perry_runtime::arena::page_meta::page_class::PageGenerationCacheSet>::insert,no_pgcm_function_at_start,,2,10501271
startup,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,regex_automata::dfa::search::find_fwd::<&regex_automata::dfa::dense::DFA<alloc::vec::Vec<u32>>>,no_pgcm_function_at_start,,2,10499649
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::gc::layout_tables::layout_addr_filter_add,no_pgcm_function_at_start,,2,10495467
command,main_thread,runtime_helper_source_bound,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,js_box_alloc_bits,no_pgcm_function_at_start,,2,10489761
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::gc::verify::remember_evacuated_old_to_young_slot,no_pgcm_function_at_start,,2,10484970
command,main_thread,runtime_export_prefix_only,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,js_put_value_set_dyn_ic_miss,no_pgcm_function_at_start,,2,10478977
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::iter_result::build_iter_result_ordered,no_pgcm_function_at_start,,2,10478028
command,main_thread,runtime_helper_source_bound,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,js_nanbox_get_pointer,no_pgcm_function_at_start,,2,10475342
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,"<hashbrown::map::HashMap<(usize, alloc::string::String), perry_runtime::object::descriptor_state::PropertyAttrs, perry_runtime::fast_hash::FastKeyHasher>>::insert",no_pgcm_function_at_start,,2,10471701
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::object::reflect_support::obj_value_has_own_key,no_pgcm_function_at_start,,2,10471352
between_phases,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::object::field_set_by_name::fast_paths::object_set_field_by_name_transition_fast_impl_value,no_pgcm_function_at_start,,2,10468720
startup,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::gc::barrier_store::runtime_write_barrier_gc_slot,no_pgcm_function_at_start,,2,10466415
